X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-116.45212,32.8525300000001,237031,,CERTIFIED,,,2022/01/03 02:10:00+00,0.1,0.1,CAMVIC,,,,2022/01/12 16:01:39+00,,,,,Human,Camping,Cooking Fire,PET4,,2022/01/03 01:17:00+00,,2022/01/03 02:10:00+00,,,,,P5,0502,OSCC,,,,,,Sunrise,,WF,FI,32.85253,-116.4532,,2022/01/03 01:17:00+00,{EA5E989F-F33A-4882-9F0D-500DE326D98D},0,0,0,0,0,1,,000024,,,,San Diego,CAMVIC,06073,FS,CACNF,,USFS,Federal,,,,,,,SC11,FS,CACNF,US-CA,Timber,TL3,,,,2022-CACNF-000024,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/03 02:15:30+00,2022/01/12 16:01:40+00,IRWIN,{B5C2557A-8926-42D8-B108-C2FA5B70BD48},0,,
-118.2292,33.9519300000001,237036,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/03 03:09:58+00,,,,,,,,,OSCC,,,,,,LAC-002334,,WF,FI,33.95193,-118.2292,,,{B5B08533-066D-440B-AED8-F5B24DF40372},,0,,,,,,002334,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-002334,No Decision,lacocad,lacocad,0,,,2022/01/03 03:22:49+00,2022/01/03 03:22:49+00,IRWIN,{DAAFD578-AD53-4483-8165-0EEC655396D9},,,
-116.403491,33.7296270000001,237037,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/03 03:58:21+00,,,,,,,,,OSCC,,,,,,HY 111   PDES,,WF,FI,33.729627,-116.403491,,,{22A97B25-E0C3-4879-B6B4-6F06D3F92EC3},,0,0,0,0,0,,001102,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001102,No Decision,cfcad,cfcad,0,,,2022/01/03 04:17:59+00,2022/01/03 04:17:59+00,IRWIN,{E1AD93E1-1D3F-4D13-A7D7-AA739CABF1D1},,,
-116.171021,33.7165000000001,237046,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/03 14:13:56+00,,,,,,,,,OSCC,,,,,,DILLON RD  COAC,,WF,FI,33.7165,-116.171021,,,{62DD96B6-2CC6-42B5-8832-285BF9AB6B82},,0,0,0,0,0,,001287,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001287,No Decision,cfcad,cfcad,0,,,2022/01/03 14:39:48+00,2022/01/03 14:39:48+00,IRWIN,{64B6D751-0B8C-4D30-A83C-ED67191731DB},0,,
-116.181209,33.605646,237047,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/03 14:40:29+00,,,,,,,,,OSCC,,,,,,HARRISON,,WF,FI,33.605646,-116.181209,,,{ACFEDC3F-B28D-44E8-ADF3-3D64E166743C},,0,0,0,0,0,,001297,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001297,No Decision,cfcad,cfcad,0,,,2022/01/03 14:55:32+00,2022/01/03 14:55:32+00,IRWIN,{B2254A92-EABF-4D07-B297-20D0651D8D5F},0,,
-94.4752777799999,29.5175,237049,,DEFAULT,,,,,,TXTIC,,,,,,,,,,,,PET5,,2022/01/02 03:46:00+00,,,,,,,,,SACC,,,,,,WF AUDUBON,,WF,FI,,,,,{8BE7F3E3-CCA7-43D5-951F-397FCD5AF81E},,0,1,0,1,0,,220001,,,,Galveston,TXTIC,48167,,,,Private,Private,,,,,,,SA13,FWS,TXAHR,US-TX,,,,,,2022-TXAHR-220001,No Decision,firecode,firecode,0,,,2022/01/03 15:52:10+00,2022/01/03 15:52:10+00,IRWIN,{4F385CD1-157F-4E2F-B0DD-DE2415D9A2C2},0,,
-119.6858333,36.8280556,237050,,DEFAULT,,,,,,CASICC,,,,,,,,,,,,,,2022/01/03 16:42:00+00,,,,,,,,,OSCC,,,,,,CY22 SNF SUPPORT,,WF,FI,,,,,{2B19AB42-112D-4090-86FC-8F3B76BDBF8E},,0,,,,,,000006,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,FS,CASNF,US-CA,,,,,,2022-CASNF-000006,No Decision,IROC,IROC,0,,,2022/01/03 16:48:04+00,2022/01/03 16:48:06+00,IRWIN,{155D8D5B-5299-4CA4-9E91-48D2016A1F05},0,,
-120.959,47.1958100000001,237056,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 17:01:45+00,,,,,,,,,NWCC,,,,,,2022 CLE ELUM RX,,RX,FI,47.19581,-120.959,,,{C11CB34A-B4D2-4287-9FC2-34F78C6CB191},,0,0,0,0,0,,000005,,,,Kittitas,WACWC,53037,,,,Private,Private,,,,,,,NW05,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000005,No Decision,wildcad,wildcad,0,,,2022/01/03 17:24:24+00,2022/01/03 17:24:24+00,IRWIN,{CB94E033-FD30-4EC6-8C60-8078EA059FAF},0,,
-120.3154,47.4370400000001,237057,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 16:40:00+00,,,,,,,,,NWCC,,,,,,2022 SPOKANE BLM RX,,RX,FI,47.43704,-120.3154,,,{2458E2ED-13D3-4465-B14F-611A2407F6F9},,0,0,0,0,0,,000003,,,,Chelan,WACWC,53007,,,,Private,Private,,,,,,,NW05,BLM,WASPD,US-WA,,,,,,2022-WASPD-000003,No Decision,wildcad,wildcad,0,,,2022/01/03 17:24:48+00,2022/01/03 17:24:48+00,IRWIN,{B99125C3-2639-4E42-915F-A1D4B2A971A4},0,,
-120.2094,47.67494,237058,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 17:18:09+00,,,,,,,,,NWCC,,,,,,2022 ENTIAT RX,,RX,FI,47.67494,-120.2094,,,{29E6BA49-1968-41AB-9A4F-2137065BC49D},,0,0,0,0,0,,000007,,,,Chelan,WACWC,53007,,,,Private,Private,,,,,,,NW10,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000007,No Decision,wildcad,wildcad,0,,,2022/01/03 17:25:51+00,2022/01/03 17:25:51+00,IRWIN,{E49C6451-0B6E-4C87-BAD4-3BEB2779C70D},0,,
-112.415,34.6552777800001,237060,,DEFAULT,,,,,,AZPDC,,,,,,,,,,,,PEU0,,2022/01/01 15:00:00+00,,,,,,,,,SWCC,,,,,,FY22 PDC SUPPORT,,WF,FI,,,,,{ABC8BBB7-30B0-48FC-87D2-380BF43AA4CF},,0,1,0,0,0,,000008,,,,Yavapai,AZPDC,04025,,,,Private,Private,,,,,,,SW02,,AZPDC,US-AZ,,,,,,2022-AZPDC-000008,No Decision,firecode,firecode,0,,,2022/01/03 17:30:36+00,2022/01/03 17:30:36+00,IRWIN,{5D5E90FA-F5D8-4DB1-9EA0-D1C88EE96D8E},0,,
-120.6988,46.7263600000001,237063,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 16:54:51+00,,,,,,,,,NWCC,,,,,,2022 NACHES RX,,RX,FI,46.72636,-120.6988,,,{2CD2CA70-4022-4D87-94BC-BB8D0A554C13},,0,0,0,0,0,,000004,,,,Yakima,WACWC,53077,,,,Private,Private,,,,,,,NW05,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000004,No Decision,wildcad,wildcad,0,,,2022/01/03 17:24:35+00,2022/01/03 17:24:35+00,IRWIN,{F13261F0-8B7F-4018-90F0-3FFF7A031AA3},0,,
-120.0179,47.8342700000001,237064,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 17:22:51+00,,,,,,,,,NWCC,,,,,,2022 CHELAN RX,,RX,FI,47.83427,-120.0179,,,{468EACDF-95CF-4847-AA16-6CFF41BE360C},,0,0,0,0,0,,000008,,,,Chelan,WACWC,53007,,,,Private,Private,,,,,,,NW10,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000008,No Decision,wildcad,wildcad,0,,,2022/01/03 17:24:14+00,2022/01/03 17:24:14+00,IRWIN,{8BE6E72C-B560-48AA-BDFC-6394547A30AE},0,,
-119.0118,46.19994,237065,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 16:36:46+00,,,,,,,,,NWCC,,,,,,2022 MCR USFWS RX,,RX,FI,46.19994,-119.0118,,,{51224E1E-EE98-4FD4-B93B-073C721574A0},,0,0,0,0,0,,000002,,,,Walla Walla,WACWC,53071,,,,Private,Private,,,,,,,NW10,FWS,WAMCR,US-WA,,,,,,2022-WAMCR-000002,No Decision,wildcad,wildcad,0,,,2022/01/03 17:25:03+00,2022/01/03 17:25:03+00,IRWIN,{D5B51EBD-CFC8-4414-82E7-79760217EF19},0,,
-120.6556,47.59934,237066,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 17:10:08+00,,,,,,,,,NWCC,,,,,,2022 WENATCHEE RIVER RX,,RX,FI,47.59934,-120.6556,,,{B0374A3D-F1F5-4A2F-A74D-230823B6E541},,0,0,0,0,0,,000006,,,,Chelan,WACWC,53007,,,,Private,Private,,,,,,,NW05,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000006,No Decision,wildcad,wildcad,0,,,2022/01/03 17:24:20+00,2022/01/03 17:24:20+00,IRWIN,{C12D789A-8346-42E5-96B3-9C9DC8015AC4},0,,
-120.188,48.47698,237071,,DEFAULT,,,,1,1,WACWC,,,,,,,,,Undetermined,,,,,2022/01/03 17:33:01+00,,,,,,,,,NWCC,,,,,,2022 METHOW RX ,,RX,FI,48.47698,-120.188,,,{2FE45568-6650-40D1-B3F2-68D3787879AE},,0,0,0,0,0,,000009,,,,Okanogan,WACWC,53047,,,,Private,Private,,,,,,,NW08,FS,WAOWF,US-WA,,,,,,2022-WAOWF-000009,No Decision,wildcad,wildcad,0,,,2022/01/03 17:51:17+00,2022/01/03 17:51:17+00,IRWIN,{0EC72FF0-786D-46C5-9BE4-5D180C972A95},0,,
-117.71243,34.45313,237092,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/03 19:06:05+00,,,,,,,,,OSCC,,,,,,LAC-003069,,WF,FI,34.45313,-117.71243,,,{3C2CE4E3-7A02-4A05-B9D5-20BF52B61E0D},,0,,,,,,003069,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2022-CALAC-003069,No Decision,lacocad,lacocad,0,,,2022/01/03 19:09:50+00,2022/01/03 19:09:50+00,IRWIN,{47682981-8DE5-4165-9C5A-FD606D1EDBA8},0,,
-116.294516,33.7089790000001,237094,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/03 18:48:23+00,,,,,,,,,OSCC,,,,,,WASHINGTON ST  LAQ,,WF,FI,33.708979,-116.294516,,,{D8B76373-92CC-4F83-A2E4-8045337EB37B},,0,0,0,0,0,,001416,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001416,No Decision,cfcad,cfcad,0,,,2022/01/03 19:11:30+00,2022/01/03 19:11:30+00,IRWIN,{04F9B5DB-1150-40AA-B42C-21A4BE1AFA65},0,,
-108.4446,34.1627500000001,237110,,DEFAULT,,,,1,1,NMSDC,,,,,,,,,Undetermined,,,,,2022/01/03 19:16:50+00,,,,,,,,0319,SWCC,,,,,,Baca Pit RX,,RX,FI,34.16275,-108.4446,0.5,,{F43436F5-2C1A-4F8F-9766-D1E5CDFBDE0F},,0,1,0,0,0,,000014,,,,Catron,NMSDC,35003,FS,NMGNF,,USFS,Federal,,,,,,,SW08,FS,NMGNF,US-NM,,,,,,2022-NMGNF-000014,No Decision,wildcad,wildcad,0,,,2022/01/03 20:45:59+00,2022/01/03 20:45:59+00,IRWIN,{F550A818-B436-45E3-990C-68D388FDC822},0,,
-103.9096,44.4736600000001,237111,,DEFAULT,,,,10,1,SDGPC,,,,,,,,,Human,,,,,2022/01/03 18:14:58+00,,,,,,,,,RMCC,,,,,,Spearfish WC Bone Pile,,RX,FI,44.47366,-103.9096,,,{BB22A376-C808-4CC5-B08F-CFA0C9503066},,0,1,0,0,0,,220015,,,,Lawrence,SDGPC,46081,FS,SDBKF,,USFS,Federal,,,,,,,RM51,FS,SDBKF,US-SD,,,,,,2022-SDBKF-220015,No Decision,wildcad,wildcad,0,,,2022/01/03 20:50:13+00,2022/01/05 14:54:42+00,IRWIN,{9ED0C4D3-5BCE-4742-BC01-0B98817D59AD},0,,
-112.1738889,35.1772222000001,237112,,DEFAULT,,,,,,AZWDC,,,,,,,,,,,,,,2022/01/03 20:55:00+00,,,,,,,,,SWCC,,,,,,2022 WRD-SOUTHSIDE PILES,,RX,FI,,,,,{44EB6D70-A2B2-42E4-A837-46943EBD8AB3},,0,,,,,,000001,,,,Coconino,AZWDC,04005,FS,AZKNF,,USFS,Federal,,,,,,,SW05,FS,AZKNF,US-AZ,,,,,,2022-AZKNF-000001,No Decision,IROC,IROC,0,,,2022/01/03 21:12:10+00,2022/01/03 21:12:12+00,IRWIN,{C0F5C9B8-7990-4C87-966C-A03EB2B6B4CE},0,,
-106.2021,35.2350200000001,237123,,DEFAULT,,,,1,1,NMTDC,,,,,,,,,Undetermined,,,,,2022/01/03 19:37:00+00,,,,,,,,,SWCC,,,,,,San Pedro RX,,RX,FI,35.23502,-106.2021,,,{DC2E1B6B-9963-46B2-BBE7-6C5B17AD3094},,0,1,0,0,0,,000013,,,,Santa Fe,NMABC,35049,,,,Private,Private,,,,,,,SW11,BLM,NMTAD,US-NM,,,,,,2022-NMTAD-000013,No Decision,wildcad,wildcad,0,,,2022/01/03 22:34:55+00,2022/01/04 16:20:48+00,IRWIN,{A1E0DAE3-601F-4F5F-AB52-8FD92319E69F},0,,
-108.73111667,36.8348666700001,237136,,CERTIFIED,,2022/01/03 21:30:56+00,2022/01/03 21:59:59+00,2,2,AZFDC,,,,2022/01/25 18:38:12+00,,,,,Human,Debris/Open Burning,Field Burning,PEV0,,2022/01/03 20:24:31+00,,2022/01/14 18:30:00+00,,,,,,,SWCC,,,,,,1st Wash 1,,WF,FI,,,,2022/01/03 20:25:57+00,{083F1B69-C0B6-4619-A0B8-8C0DB8853083},1,0,1,,,,,000006,,,,San Juan,AZFDC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,Grass,GR1,,,,2022-AZNAA-000006,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,2022/01/03 23:12:37+00,2022/01/25 18:38:12+00,IRWIN,{CE3206EF-D2AD-4113-AC6A-AD667232D440},0,,
-117.226071,33.844496,237144,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 03:58:30+00,,,,,,,,,OSCC,,,,,,N PERRIS BL /E RAMONA EXPRESSWAY,,WF,FI,33.844496,-117.226071,,,{4545B883-155B-464A-A452-C4B3796C69E7},,0,0,0,0,0,,001706,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-001706,No Decision,cfcad,cfcad,0,,,2022/01/04 04:10:30+00,2022/01/04 04:10:30+00,IRWIN,{BB88B69D-D63B-4EDF-8851-A883122BFBC6},0,,
-116.235789,33.7134510000001,237147,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 13:39:35+00,,,,,,,,,OSCC,,,,,,HY 111   INDO,,WF,FI,33.713451,-116.235789,,,{2137DF74-66AE-47AC-A0DA-FB6C9C4DF39C},,0,0,0,0,0,,001863,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001863,No Decision,cfcad,cfcad,0,,,2022/01/04 14:16:08+00,2022/01/04 14:16:08+00,IRWIN,{512EAAD0-3C3C-4E4B-8CAA-4EF0E55EEDF6},0,,
-116.216379,33.7259,237149,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 04:40:36+00,,,,,,,,,OSCC,,,,,,JACKSON ST  INDO,,WF,FI,33.7259,-116.216379,,,{F1165067-AB72-4474-9F24-C8F002750C67},,0,0,0,0,0,,001720,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001720,No Decision,cfcad,cfcad,0,,,2022/01/04 05:08:58+00,2022/01/04 05:08:58+00,IRWIN,{365405CB-BDFE-4C25-87AD-C30119603CC1},0,,
-120.587698,36.6046000000001,237151,,DEFAULT,,,,,0.1,CAFKCC,,,,,,,,,Undetermined,,,,,2022/01/04 01:10:39+00,,,,,,,,,OSCC,,,,,,FIVE,,WF,FI,36.6046,-120.587698,,,{2E011C4A-33CB-4096-AA11-4DC200B6811A},,0,,,,,,000155,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CDF,CAFKU,US-CA,,,,,,2022-CAFKU-000155,No Decision,cfcad,cfcad,0,,,2022/01/04 01:10:46+00,2022/01/04 01:11:37+00,IRWIN,{8893DEA7-C7C7-4C28-8DAD-86CE600F72FF},0,,
-116.302541,33.7578790000001,237154,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 09:30:54+00,,,,,,,,,OSCC,,,,,,WASHINGTON ST / COUNTRY CLUB DR,,WF,FI,33.757879,-116.302541,,,{771BB0EA-3E84-43FB-954E-EF45182E8A4B},,0,0,0,0,0,,001800,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001800,No Decision,cfcad,cfcad,0,,,2022/01/04 09:58:09+00,2022/01/04 09:58:09+00,IRWIN,{3A40C209-5EB9-4C01-AC9F-1C94349326FE},0,,
-117.403034,33.995141,237156,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 01:54:24+00,,,,,,,,,OSCC,,,,,,ARORA ST / MISSION BL,,WF,FI,33.995141,-117.403034,,,{9DCBA63C-83D8-44A0-900F-20E7CA745171},,0,0,0,0,0,,001651,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-001651,No Decision,cfcad,cfcad,0,,,2022/01/04 04:50:30+00,2022/01/04 04:50:30+00,IRWIN,{BCE908DC-13C1-4254-8965-236134462DB9},0,,
-122.440898,38.5910440000001,237165,,DEFAULT,,,,,0.1,CALNCC,,,,,,,,,Undetermined,,,,,2022/01/04 13:10:36+00,,,,,,,,,ONCC,,,,,,HOWELL MOUNTAIN RD / PONDEROSA DR,,WF,FI,38.591044,-122.440898,,,{2FAADA3D-135F-434F-8F85-AE209FA1ECE1},,0,,,,,,000214,,,,Napa,CALNCC,06055,,,,Private,Private,,,,,,,NC02,,CALNU,US-CA,,,,,,2022-CALNU-000214,No Decision,cfcad,cfcad,0,,,2022/01/04 13:10:43+00,2022/01/04 13:32:58+00,IRWIN,{E77A78AE-A690-4121-A78C-3E243192506B},0,,
-119.592502,36.6561080000001,237170,,DEFAULT,,,,,0.1,CAFKCC,,,,,,,,,Undetermined,,,,,2022/01/04 06:45:16+00,,,,,,,,,OSCC,,,,,,JEFFERSON,,WF,FI,36.656108,-119.592502,,,{FADCA4E3-DD47-490D-8B86-B370FF7F0981},,0,0,0,0,0,,000174,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CDF,CAFKU,US-CA,,,,,,2022-CAFKU-000174,No Decision,cfcad,cfcad,0,,,2022/01/04 06:50:33+00,2022/01/04 06:50:35+00,IRWIN,{507EBF50-BC56-47A0-9D5D-7A53AC4679BF},0,,
-116.078973,33.5693820000001,237173,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 13:00:18+00,,,,,,,,,OSCC,,,,,,GRAPEFRUIT,,WF,FI,33.569382,-116.078973,,,{C3435130-BD53-4D99-AC65-669290F175A2},,0,0,0,0,0,,001857,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001857,No Decision,cfcad,cfcad,0,,,2022/01/04 13:55:28+00,2022/01/05 09:27:50+00,IRWIN,{209F7319-4659-4681-8B5C-BB40745F1E6F},0,,
-116.103274,33.5985680000001,237174,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/04 00:53:09+00,,,,,,,,,OSCC,,,,,,GRAPEFRUIT,,WF,FI,33.598568,-116.103274,,,{78E2AC0A-028C-4F11-BD3B-C221C4457583},,0,0,0,0,0,,001617,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-001617,No Decision,cfcad,cfcad,0,,,2022/01/04 01:11:46+00,2022/01/04 01:11:46+00,IRWIN,{09ECE3CE-B48B-42A0-89BA-F72315BD8E14},0,,
-118.45519,34.4999800000001,237176,,DEFAULT,,,,0.01,0.01,CALACC,,,,,,,,,Human,Other Human Cause,,,,2022/01/04 04:14:50+00,,2022/01/05 20:00:00+00,,,,,,,OSCC,,,,,,CLARA,,WF,FI,34.49998,-118.45519,,2022/01/04 04:15:00+00,{2F0A3851-B2FC-4130-A30E-09C3FCAA8D2D},1,0,,,,,,003782,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,SC09,C&L,CALAC,US-CA,Grass-Shrub,GS1,,,,2022-CALAC-003782,No Decision,lacocad,INFORM_Inspector,0,,,2022/01/04 04:22:49+00,2022/02/07 17:15:31+00,IRWIN,{7DC2405F-F102-404F-B7B5-2410C8DDC06A},0,,
-119.482419,37.0720630000001,237181,,DEFAULT,,,,,0.1,CAFKCC,,,,,,,,,Undetermined,,,,,2022/01/04 01:51:18+00,,,,,,,,,OSCC,,,,,,AUBERRY,,WF,FI,37.072063,-119.482419,,,{E90DD983-2707-4AD2-BE41-5D20B04DB0D0},,0,,,,,,000161,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC02,CDF,CAFKU,US-CA,,,,,,2022-CAFKU-000161,No Decision,cfcad,cfcad,0,,,2022/01/04 01:51:25+00,2022/01/04 01:58:12+00,IRWIN,{204105B6-B09B-4263-9B52-03DBA107A087},0,,
-117.178,34.0882700000001,237186,,DEFAULT,,,,0.1,0.1,CASBCC,,,,,,,,,Undetermined,,,PEV1,,2022/01/03 21:33:59+00,,,,,,,,,OSCC,,,,,,WASH,,WF,FI,34.08427,-117.1783,,,{77BFC563-7CD8-46D2-A639-5E64EE8D1A13},,0,1,0,0,0,,000397,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC08,BLM,CACDD,US-CA,,,,,,2022-CACDD-000397,No Decision,wildcad,wildcad,0,,,2022/01/04 01:13:34+00,2022/01/04 01:59:50+00,IRWIN,{81A6196B-9E6F-4827-8380-10A32B6F32FE},0,,
-80.1285999999999,27.0914700000001,237189,,FIREREPORTING,,,,9.5,1,FLFIC,,,,,,,,,Undetermined,,,PEV4,,2022/01/04 15:14:59+00,,2022/01/05 23:00:00+00,,,,,PR,1522,SACC,,,,,,Hawks Bill,,WF,FI,27.09167,-80.12902,9.5,,{D25E956E-C25B-4C3A-8BCB-E1672C0E70BA},,0,1,0,0,0,,000009,,,,Martin,FLFIC,12085,,,,Private,Private,,,,,,,SA49,FWS,FLHBR,US-FL,,,,,,2022-FLHBR-000009,No Decision,wildcad,wildcad,0,,,2022/01/04 15:54:00+00,2022/01/06 15:21:46+00,IRWIN,{F5C02258-3631-4C2A-9DB9-D34DEE9B0D82},0,,
-104.0452,44.22033,237211,,DEFAULT,,,,1240,1,SDGPC,,,,,,,,,Human,,,,,2022/01/04 14:48:59+00,,,,,,,,,RMCC,,,,,,Wizard TS PB,,RX,FI,44.22033,-104.0452,,,{DADBB4C6-B735-4943-9D9D-69A66CF82BFC},,0,0,0,0,0,,220020,,,,Lawrence,SDGPC,46081,FS,SDBKF,,USFS,Federal,,,,,,,RM51,FS,SDBKF,US-SD,,,,,,2022-SDBKF-220020,No Decision,wildcad,wildcad,0,,,2022/01/04 17:20:04+00,2022/01/06 22:39:30+00,IRWIN,{EE9ECCD1-995C-430D-BBEB-0E380461156C},0,,
-103.9619,44.29979,237214,,DEFAULT,,,,1140,1,SDGPC,,,,,,,,,Human,,,,,2022/01/04 14:52:40+00,,,,,,,,,RMCC,,,,,,Vortex TS PB,,RX,FI,44.29979,-103.9619,,,{5793597E-CB87-411A-B18D-5A7E8C1D8A07},,0,0,0,0,0,,220021,,,,Lawrence,SDGPC,46081,FS,SDBKF,,USFS,Federal,,,,,,,RM51,FS,SDBKF,US-SD,,,,,,2022-SDBKF-220021,No Decision,wildcad,wildcad,0,,,2022/01/04 17:20:07+00,2022/01/06 20:11:40+00,IRWIN,{1B39DA4C-5BA9-4DB0-9701-191BDCD147FA},0,,
-122.2933333,40.5088889,237225,,DEFAULT,,,,,,CAONCC,,,,,,,,,,,,,,2022/01/04 17:39:00+00,,,,,,,,,ONCC,,,,,,2022 ONC DOI Support,,WF,FI,,,,,{331DA175-1925-4A9A-8ABF-1486056E0CDC},,0,,,,,,000001,,,,Shasta,CARICC,06089,,,,Private,Private,,,,,,,NC05,BLM,CACSO,US-CA,,,,,,2022-CACSO-000001,No Decision,IROC,IROC,0,,,2022/01/04 17:42:45+00,2022/01/04 17:42:45+00,IRWIN,{22AC0A8E-361D-4F64-A0EC-F351E222B550},0,,
